"","dataSetName","functionName","nTrainningPoints","compTime","seed","trainAndTestRatio","maxit","learnRate","momentum","networkSize","train.Accuracy","train.Kappa","train.AccuracyLower","train.AccuracyUpper","train.AccuracyNull","train.AccuracyPValue","train.McnemarPValue","train.Sensitivity","train.Specificity","train.Pos.Pred.Value","train.Neg.Pred.Value","train.Precision","train.Recall","train.F1","train.Prevalence","train.Detection.Rate","train.Detection.Prevalence","train.Balanced.Accuracy","train.AUC","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","test.Sensitivity","test.Specificity","test.Pos.Pred.Value","test.Neg.Pred.Value","test.Precision","test.Recall","test.F1","test.Prevalence","test.Detection.Rate","test.Detection.Prevalence","test.Balanced.Accuracy","test.AUC"
"142","Skin Data","briSelectionPlusPlusNeg","71234","28.6510801315308","1","0.3","25","0.05","0.01","25","0.981062414015779","0.962124828031558","0.980034615616431","0.982050758748326","0.5","0","6.9093913751939e-295","1","0.962124828031558","0.963507006438349","1","0.963507006438349","1","0.981414380777868","0.5","0.5","0.518937585984221","0.981062414015779","0.98156183041054","0.942761538147639","0.841964987811598","0.941057999562701","0.944430028086198","0.792673803338003","0","0","1","0.927790647790648","0.783650385604113","1","0.783650385604113","1","0.878704023982474","0.207326196661997","0.207326196661997","0.264564658514357","0.963895323895324","0.946745315994758"
"143","Skin Data","briSelectionPlusPlusLog","71234","29.7561304569244","1","0.3","25","0.05","0.01","25","0.974394249936828","0.948788499873656","0.973207773129124","0.975541868771724","0.5","0","0","1","0.948788499873656","0.95128335247456","1","0.95128335247456","1","0.975033534999589","0.5","0.5","0.525605750063172","0.974394249936828","0.985258115166809","0.960947807989989","0.888912109906774","0.959522378264516","0.962336710798972","0.792673803338003","0","0","1","0.950733590733591","0.841495058797549","1","0.841495058797549","1","0.913925948133713","0.207326196661997","0.207326196661997","0.246378388672008","0.975366795366795","0.985501320579394"
"144","Skin Data","briSelectionPlusPlusLogNeg","71234","27.4225132465363","1","0.3","25","0.05","0.01","25","0.963290001965354","0.926580003930707","0.961883039035936","0.964659064559686","0.5","0","0","1","0.926580003930707","0.931601799539653","1","0.931601799539653","1","0.96458990643069","0.5","0.5","0.536709998034646","0.963290001965354","0.979155009074942","0.942108627936396","0.840330789194917","0.940396151192154","0.94378610870737","0.792673803338003","0","0","1","0.926966966966967","0.781721202174582","1","0.781721202174582","1","0.877489925158319","0.207326196661997","0.207326196661997","0.265217568725601","0.963483483483484","0.978587828648188"
"145","5 vs ALL","baseLine","49000","143.225474834442","1","0.3","25","0.05","0.01","50","0.991510204081633","0.947613829733074","0.990657842411791","0.992303541926512","0.909571428571429","0","1.16709138562694e-12","0.996970988803877","0.936583164071316","0.993715755339372","0.968494749124854","0.993715755339372","0.996970988803877","0.995340710541642","0.909571428571429","0.906816326530612","0.912551020408163","0.966777076437596","0.997410839399496","0.989095238095238","0.932081393860972","0.987597002952454","0.990455661533735","0.910380952380952","0","1.29231226621007e-05","0.995763155141751","0.921360255047821","0.992285639822778","0.955371900826446","0.992285639822778","0.995763155141751","0.994021356029554","0.910380952380952","0.90652380952381","0.913571428571429","0.958561705094786","0.995636084815385"
"146","5 vs ALL","briSelection","8862","25.5836148262024","1","0.3","25","0.05","0.01","50","0.981155495373505","0.96231099074701","0.978104637154606","0.98388390281751","0.5","0","0.0202615077020864","0.984653577070639","0.977657413676371","0.977812640071717","0.984545454545455","0.977812640071717","0.984653577070639","0.981221185201844","0.5","0.492326788535319","0.503498081697134","0.981155495373505","0.998294773986502","0.630857142857143","0.200737101933769","0.624288763461077","0.637389279896705","0.910380952380952","1","0","0.597395125013077","0.970775770456961","0.995207389334263","0.191831163376732","0.995207389334263","0.597395125013077","0.746616983722298","0.910380952380952","0.543857142857143","0.54647619047619","0.784085447735019","0.82035668851839"
"147","5 vs ALL","briSelectionPlusPlus","8862","26.2616429328918","1","0.3","25","0.05","0.01","50","0.95452493793726","0.90904987587452","0.949978921316789","0.958769023229194","0.5","0","0.549998363926757","0.953058000451365","0.955991875423155","0.955862381167949","0.953195319531953","0.955862381167949","0.953058000451365","0.954458130862244","0.5","0.476529000225683","0.498533062514105","0.95452493793726","0.9883922901985","0.930238095238095","0.670798649218321","0.926708909214019","0.933647611566386","0.910380952380952","9.06657863801398e-26","1.86111987533985e-232","0.929072078669317","0.942082890541977","0.993900733031168","0.566634707574305","0.993900733031168","0.929072078669317","0.960393630538809","0.910380952380952","0.845809523809524","0.851","0.935577484605647","0.978708160594213"
"148","5 vs ALL","briSelectionPlusPlusNeg","8862","25.7948310375214","1","0.3","25","0.05","0.01","50","0.95644324080343","0.912886481606861","0.951984690666813","0.960598480168971","0.5","0","1.60680183461658e-08","0.943805010155721","0.96908147145114","0.968279694373698","0.945190402817521","0.968279694373698","0.943805010155721","0.955885714285714","0.5","0.471902505077861","0.487361769352291","0.95644324080343","0.991548027909681","0.933809523809524","0.688169570118838","0.930362726412736","0.937135631299678","0.910380952380952","1.33844514289777e-35","2.10079194167359e-248","0.930798200648603","0.964399574920298","0.996249020266488","0.578393881453155","0.996249020266488","0.930798200648603","0.962412114656571","0.910380952380952","0.847380952380952","0.850571428571429","0.947598887784451","0.98632732182111"
"149","5 vs ALL","briSelectionPlusPlusLog","8862","26.4227533340454","1","0.3","25","0.05","0.01","50","0.954073572556985","0.90814714511397","0.949507287282654","0.958338249978949","0.5","0","0.000165101872347862","0.962762356127285","0.945384788986685","0.946317657497782","0.962103812586128","0.946317657497782","0.962762356127285","0.954469179997763","0.5","0.481381178063643","0.5086887835703","0.954073572556985","0.98922615998025","0.956047619047619","0.767747447642345","0.953187499332112","0.958780612864665","0.910380952380952","1.69699157781251e-143","1.61471741162684e-106","0.958416152317188","0.931987247608927","0.993062706628367","0.688112985484504","0.993062706628367","0.958416152317188","0.975431872022146","0.910380952380952","0.872523809523809","0.878619047619048","0.945201699963057","0.984032885311304"
"150","5 vs ALL","briSelectionPlusPlusLogNeg","8862","25.5568428039551","1","0.3","25","0.05","0.01","50","0.958700067704807","0.917400135409614","0.954347306699411","0.962747884505694","0.5","0","0.638042451734421","0.959828481155495","0.957571654254119","0.957667192073857","0.959737615923999","0.957667192073857","0.959828481155495","0.958746618575293","0.5","0.479914240577748","0.501128413450688","0.958700067704807","0.991130838355423","0.950190476190476","0.747488054481331","0.947161355805613","0.953094184271308","0.910380952380952","2.28366618165997e-106","9.52643411319712e-160","0.9498378491474","0.953772582359192","0.995231831634331","0.651779230210603","0.995231831634331","0.9498378491474","0.97200513863612","0.910380952380952","0.864714285714286","0.868857142857143","0.951805215753296","0.986167288807283"
"151","0 vs ALL","baseLine","49000","143.256899356842","1","0.3","25","0.05","0.01","50","0.994673469387755","0.969676873980806","0.993988576610995","0.995298709017368","0.902408163265306","0","0.0830678581597061","0.997376633949975","0.969677959012965","0.996722941668362","0.975594361455922","0.996722941668362","0.997376633949975","0.99704968066467","0.902408163265306","0.900040816326531","0.903","0.98352729648147","0.999072759240324","0.993809523809524","0.965753442701031","0.992653581176682","0.994825358215994","0.899","0","0.0655012142569313","0.997139679008422","0.964167845355964","0.995979048727581","0.974273463554073","0.995979048727581","0.997139679008422","0.996559025939651","0.899","0.896428571428571","0.900047619047619","0.980653762182193","0.998119341570261"
"152","0 vs ALL","briSelection","9564","27.41277384758","1","0.3","25","0.05","0.01","50","0.994562944374739","0.989125888749477","0.992876064623042","0.995936759803314","0.5","0","0.00358920304256838","0.992262651610205","0.996863237139272","0.996848739495798","0.992298084929226","0.996848739495798","0.992262651610205","0.994550408719346","0.5","0.496131325805102","0.497699707235466","0.994562944374739","0.999807674849275","0.866333333333333","0.534586815227484","0.861656309350757","0.870908693794172","0.899","1","0","0.852057842046719","0.993399339933993","0.999130434782609","0.43","0.999130434782609","0.852057842046719","0.919751851110666","0.899","0.766","0.766666666666667","0.922728590990356","0.989131059935805"
"153","0 vs ALL","briSelectionPlusPlus","9564","26.6768267154694","1","0.3","25","0.05","0.01","50","0.985048097030531","0.970096194061062","0.982410375313396","0.987384021189116","0.5","0","0.029687924523298","0.982225010455876","0.987871183605186","0.987802313354364","0.982324807652318","0.987802313354364","0.982225010455876","0.985005767012687","0.5","0.491112505227938","0.497176913425345","0.985048097030531","0.998794578722209","0.979619047619048","0.895671691488516","0.977616405715483","0.981487322142673","0.899","0","3.46690432920112e-68","0.97907728163568","0.984441301272984","0.998217853864017","0.840918244059605","0.998217853864017","0.97907728163568","0.988554925660499","0.899","0.880190476190476","0.881761904761905","0.981759291454332","0.997037587121178"
"154","0 vs ALL","briSelectionPlusPlusNeg","9564","28.2083315849304","1","0.3","25","0.05","0.01","50","0.985989125888749","0.971978251777499","0.983427531026255","0.988248072110383","0.5","0","0.141947740636509","0.987871183605186","0.984107068172313","0.984166666666667","0.987825356842989","0.984166666666667","0.987871183605186","0.986015445627218","0.5","0.493935591802593","0.501882057716437","0.985989125888749","0.998830262515522","0.982619047619048","0.909568405926366","0.980759372526837","0.984343338977075","0.899","0","5.73999987726355e-48","0.982944011865035","0.97972654408298","0.997688172043011","0.865833333333333","0.997688172043011","0.982944011865035","0.990261212945916","0.899","0.883666666666667","0.885714285714286","0.981335277974007","0.997049312204608"
"155","0 vs ALL","briSelectionPlusPlusLog","9564","26.870543718338","1","0.3","25","0.05","0.01","50","0.985675449602677","0.971350899205353","0.983088190880389","0.987960346378067","0.5","0","0.000632152016087612","0.981388540359682","0.989962358845671","0.989875553680658","0.981546755131661","0.989875553680658","0.981388540359682","0.98561377717106","0.5","0.490694270179841","0.495713090757005","0.985675449602677","0.998994294266402","0.977619047619048","0.886581095723142","0.975527246192819","0.979577137987897","0.899","0","6.53648919550274e-81","0.976587742994862","0.986798679867987","0.998483617655023","0.825641025641026","0.998483617655023","0.976587742994862","0.987414310197087","0.899","0.877952380952381","0.879285714285714","0.981693211431424","0.9973324498689"
"156","0 vs ALL","briSelectionPlusPlusLogNeg","9564","28.3743762969971","1","0.3","25","0.05","0.01","50","0.986198243412798","0.972396486825596","0.983653924350742","0.988439720924393","0.5","0","0.338351721562219","0.984943538268507","0.987452948557089","0.987421383647799","0.984981226533167","0.987421383647799","0.984943538268507","0.986180904522613","0.5","0.492471769134253","0.498745294855709","0.986198243412798","0.998873555352998","0.981","0.902073970230487","0.979061675350381","0.982803494868922","0.899","0","7.06556453725108e-60","0.980772286667726","0.983026874115983","0.998059508408797","0.85171568627451","0.998059508408797","0.980772286667726","0.989340386310812","0.899","0.881714285714286","0.883428571428571","0.981899580391855","0.997308500230968"
"157","4 vs ALL","baseLine","49000","142.217886686325","1","0.3","25","0.05","0.01","50","0.989163265306122","0.937345972203987","0.988206783843254","0.99006111291679","0.902979591836735","0","3.59344847025539e-09","0.995547620123853","0.929743374000841","0.992474596129149","0.957331600606454","0.992474596129149","0.995547620123853","0.994008733033206","0.902979591836735","0.898959183673469","0.905775510204082","0.962645497062347","0.997086569255749","0.986952380952381","0.925195241200495","0.985324510393094","0.988443294641471","0.901428571428571","0","2.82087331601995e-07","0.995034337031168","0.91304347826087","0.990534286916281","0.952620967741936","0.990534286916281","0.995034337031168","0.992779212565224","0.901428571428571","0.896952380952381","0.90552380952381","0.954038907646019","0.996195977552692"
"158","4 vs ALL","briSelection","9508","28.0886290073395","1","0.3","25","0.05","0.01","50","0.969709718132099","0.939419436264199","0.966065092537593","0.973062679158119","0.5","0","0.00388498478046682","0.964450988641144","0.974968447623054","0.974702380952381","0.964820982514571","0.974702380952381","0.964450988641144","0.969549587650666","0.5","0.482225494320572","0.494741270509045","0.969709718132099","0.995152632798295","0.789333333333333","0.383791046106629","0.783754389398728","0.794832072648323","0.901428571428571","1","0","0.76973058637084","0.968599033816425","0.995558895873189","0.315053425518542","0.995558895873189","0.76973058637084","0.868199964249538","0.901428571428571","0.693857142857143","0.696952380952381","0.869164810093632","0.944582647485907"
"159","4 vs ALL","briSelectionPlusPlus","9508","26.8498911857605","1","0.3","25","0.05","0.01","50","0.977597812368532","0.955195624737063","0.974420167184293","0.980477982254404","0.5","0","0.272946662568126","0.975809844341607","0.979385780395456","0.979311800717754","0.975896038566338","0.979311800717754","0.975809844341607","0.977557686229059","0.5","0.487904922170804","0.498212031973075","0.977597812368532","0.996477691040328","0.955238095238095","0.786358364686921","0.952353870233226","0.957995432272774","0.901428571428571","3.32504164253873e-185","8.77815626874898e-162","0.953195985208663","0.973913043478261","0.997016244888938","0.694693314955203","0.997016244888938","0.953195985208663","0.974613805768607","0.901428571428571","0.859238095238095","0.861809523809524","0.963554514343462","0.993010697943861"
"160","4 vs ALL","briSelectionPlusPlusNeg","9508","27.783843755722","1","0.3","25","0.05","0.01","50","0.9719183845183","0.943836769036601","0.968397064233026","0.975146455177064","0.5","0","0.624422603838544","0.970971813209929","0.972864955826672","0.972813487881981","0.971026663867311","0.972813487881981","0.970971813209929","0.971891778081903","0.5","0.485485906604964","0.499053428691628","0.9719183845183","0.993691029001285","0.964380952380952","0.823020335761114","0.961785294474715","0.966847008361018","0.901428571428571","1.92297771127366e-265","5.61057072499186e-112","0.963972530375066","0.968115942028986","0.996396199628699","0.746090841399851","0.996396199628699","0.963972530375066","0.979916228117281","0.901428571428571","0.868952380952381","0.872095238095238","0.966044236202026","0.993159096187071"
"161","4 vs ALL","briSelectionPlusPlusLog","9508","27.7561085224152","1","0.3","25","0.05","0.01","50","0.972759781236853","0.945519562473706","0.969286826246375","0.975938875447498","0.5","0","0.000792512379390789","0.966975178796803","0.978544383676904","0.978293253883805","0.967352880016635","0.978293253883805","0.966975178796803","0.972601290595578","0.5","0.483487589398401","0.49421539755995","0.972759781236853","0.995207786406293","0.957857142857143","0.796894435596029","0.955051844907218","0.960534781617314","0.901428571428571","3.37343613575191e-206","9.30737027195865e-151","0.956048600105652","0.9743961352657","0.997080050685913","0.707967707967708","0.997080050685913","0.956048600105652","0.976133329737601","0.901428571428571","0.861809523809524","0.864333333333333","0.965222367685676","0.993283173961531"
"162","4 vs ALL","briSelectionPlusPlusLogNeg","9508","28.4197480678558","1","0.3","25","0.05","0.01","50","0.970551114850652","0.941102229701304","0.966952861697379","0.973857102682208","0.5","0","0.0270238643709106","0.966554480437526","0.974547749263778","0.974342663273961","0.966819699499165","0.974342663273961","0.966554480437526","0.970432946145724","0.5","0.483277240218763","0.496003365586874","0.970551114850652","0.994556805694171","0.96447619047619","0.823560575958828","0.961883747088624","0.966939003298816","0.901428571428571","2.18748016993751e-266","5.43784357683628e-113","0.963972530375066","0.969082125603865","0.99650502402796","0.746279761904762","0.99650502402796","0.963972530375066","0.979968852370979","0.901428571428571","0.868952380952381","0.872","0.966527327989465","0.993586426983726"
"163","1 vs ALL","baseLine","49000","143.452923774719","1","0.3","25","0.05","0.01","50","0.994959183673469","0.974993788839792","0.994291678290773","0.995566967957081","0.886040816326531","0","0.161565286634209","0.997420305878017","0.975823782234957","0.996892193650867","0.979859737457292","0.996892193650867","0.997420305878017","0.997156179839963","0.886040816326531","0.883755102040816","0.886510204081633","0.986622044056487","0.999093723881653","0.994857142857143","0.973543197833678","0.993794136763721","0.995779362833187","0.890809523809524","0","0.772829992684448","0.997220291869354","0.975577845617095","0.997007108118219","0.977282656181738","0.997007108118219","0.997220291869354","0.99711368859907","0.890809523809524","0.888333333333333","0.891","0.986399068743225","0.999539132057141"
"164","1 vs ALL","briSelection","11168","33.4634747505188","1","0.3","25","0.05","0.01","50","0.977704154727794","0.955408309455587","0.974793311973455","0.98036210408352","0.5","0","0.526260795826717","0.976719197707736","0.978689111747851","0.978647048268437","0.976764968722073","0.978647048268437","0.976719197707736","0.97768217262705","0.5","0.488359598853868","0.499015042979943","0.977704154727794","0.99669507665167","0.985952380952381","0.930283372488682","0.984267814683361","0.9875003684204","0.890809523809524","0","2.49953968834018e-27","0.987117121932966","0.976450065416485","0.997084233261339","0.902822580645162","0.997084233261339","0.987117121932966","0.992075644021812","0.890809523809524","0.879333333333333","0.881904761904762","0.981783593674726","0.998481250246677"
"165","1 vs ALL","briSelectionPlusPlus","11168","32.6614401340485","1","0.3","25","0.05","0.01","50","0.988628223495702","0.977256446991404","0.986484375891788","0.990511290036332","0.5","0","0.286953857245659","0.987464183381089","0.989792263610315","0.98976844372644","0.987493299982133","0.98976844372644","0.987464183381089","0.988614970865083","0.5","0.493732091690544","0.498835959885387","0.988628223495702","0.999355458006297","0.968904761904762","0.857229199930053","0.966467464906613","0.97121108529005","0.890809523809524","0","1.07451883054987e-131","0.965841663548404","0.993894461404274","0.999225749364008","0.781014393420151","0.999225749364008","0.965841663548404","0.982250129114681","0.890809523809524","0.860380952380952","0.861047619047619","0.979868062476339","0.998414622669122"
"166","1 vs ALL","briSelectionPlusPlusNeg","11168","32.1410310268402","1","0.3","25","0.05","0.01","50","0.981733524355301","0.963467048710602","0.97907576606588","0.984135712266323","0.5","0","0.0208625823327655","0.978689111747851","0.984777936962751","0.984684684684685","0.978818084727661","0.984684684684685","0.978689111747851","0.981677743847674","0.5","0.489344555873926","0.49695558739255","0.981733524355301","0.997666050822653","0.987809523809524","0.939555972507412","0.986232075991256","0.989249681053032","0.890809523809524","0","7.54572049840613e-33","0.988025872667985","0.986044483209769","0.998271671617607","0.909859154929577","0.998271671617607","0.988025872667985","0.993122346999087","0.890809523809524","0.880142857142857","0.881666666666667","0.987035177938877","0.999033736936839"
"167","1 vs ALL","briSelectionPlusPlusLog","11168","32.0816345214844","1","0.3","25","0.05","0.01","50","0.987195558739255","0.97439111747851","0.984933781389043","0.989197741862651","0.5","0","0.000822920524735432","0.99086676217765","0.98352435530086","0.983644444444444","0.990799206206026","0.983644444444444","0.99086676217765","0.987242394504416","0.5","0.495433381088825","0.503671203438395","0.987195558739255","0.998903645213299","0.987047619047619","0.935872896848254","0.985425264308762","0.988532980308353","0.890809523809524","0","1.59424880783405e-33","0.987384401560913","0.98430004361099","0.998054790079429","0.905334937825912","0.998054790079429","0.987384401560913","0.992690922771","0.890809523809524","0.879571428571429","0.881285714285714","0.985842222585952","0.998880631053146"
"168","1 vs ALL","briSelectionPlusPlusLogNeg","11168","32.4325766563416","1","0.3","25","0.05","0.01","50","0.986837392550143","0.973674785100286","0.984547216417779","0.988868259921361","0.5","0","0.741464612632977","0.987285100286533","0.986389684813754","0.986401860797996","0.987273704965048","0.986401860797996","0.987285100286533","0.986843282914168","0.5","0.493642550143266","0.50044770773639","0.986837392550143","0.998774159540973","0.983476190476191","0.919510855751038","0.981659724268157","0.985156973532231","0.890809523809524","0","6.39498933529495e-54","0.983001015662586","0.987352812908853","0.998425453360843","0.876839659178931","0.998425453360843","0.983001015662586","0.990653198653199","0.890809523809524","0.875666666666667","0.877047619047619","0.98517691428572","0.998803547748322"
"169","9 vs ALL","baseLine","49000","142.045665025711","1","0.3","25","0.05","0.01","50","0.985632653061224","0.91674764399887","0.984539543495042","0.986667660786145","0.90069387755102","0","1.0436476605031e-47","0.996397335387683","0.88799835593917","0.987758310871518","0.964508928571428","0.987758310871518","0.996397335387683","0.992059015949647","0.90069387755102","0.897448979591837","0.908571428571429","0.942197845663426","0.995233293643647","0.984","0.907096363191284","0.982210522000196","0.985653609454193","0.900380952380952","0","1.94859287723887e-24","0.996086312671885","0.874760994263862","0.986279849183075","0.961134453781513","0.986279849183075","0.996086312671885","0.991158825386801","0.900380952380952","0.896857142857143","0.909333333333333","0.935423653467874","0.993983471744638"
"170","9 vs ALL","briSelection","9732","28.3695001602173","1","0.3","25","0.05","0.01","50","0.92796958487464","0.855939169749281","0.922652429964037","0.933028860570403","0.5","0","3.6636470328372e-12","0.946979038224414","0.908960131524866","0.912294595129677","0.944883571886349","0.912294595129677","0.946979038224414","0.929313300393264","0.5","0.473489519112207","0.519009453349774","0.92796958487464","0.980491643788847","0.685904761904762","0.240571054425719","0.67957783043429","0.692180195158371","0.900380952380952","1","0","0.663158451449122","0.891491395793499","0.982218392605358","0.226499878552344","0.982218392605358","0.663158451449122","0.791753488665783","0.900380952380952","0.597095238095238","0.607904761904762","0.777324923621311","0.836366090450651"
"171","9 vs ALL","briSelectionPlusPlus","9732","27.4654181003571","1","0.3","25","0.05","0.01","50","0.953863542951089","0.907727085902178","0.949506395298879","0.957946386719042","0.5","0","0.15683772035407","0.950678175092478","0.9570489108097","0.956773526370217","0.950990402287115","0.956773526370217","0.950678175092478","0.953716111741058","0.5","0.475339087546239","0.496814632141389","0.953863542951089","0.99016435371364","0.914380952380952","0.644412490100281","0.910515210238483","0.918131528553786","0.900380952380952","2.43465535587019e-12","0","0.909879416120161","0.955066921606119","0.994565845762516","0.539708265802269","0.994565845762516","0.909879416120161","0.950339722697895","0.900380952380952","0.819238095238095","0.823714285714286","0.93247316886314","0.981546122899207"
"172","9 vs ALL","briSelectionPlusPlusNeg","9732","28.835390329361","1","0.3","25","0.05","0.01","50","0.937422934648582","0.874845869297164","0.932427257720674","0.942154805976303","0.5","0","0.088769262355732","0.941841348129881","0.933004521167283","0.933591362803015","0.941322828115281","0.933591362803015","0.941841348129881","0.93769820971867","0.5","0.47092067406494","0.504418413481299","0.937422934648582","0.982627491156754","0.947857142857143","0.750988854176647","0.94476394668357","0.950825604884519","0.900380952380952","1.08609636347243e-138","1.02702207621625e-124","0.950232705733023","0.926386233269598","0.991501572760885","0.673150399444252","0.991501572760885","0.950232705733023","0.970428583002511","0.900380952380952","0.855571428571429","0.862904761904762","0.938309469501311","0.982931415718902"
"173","9 vs ALL","briSelectionPlusPlusLog","9732","29.4279820919037","1","0.3","25","0.05","0.01","50","0.945745992601726","0.891491985203453","0.941059097447232","0.950163805898726","0.5","0","2.23305440183267e-07","0.933415536374846","0.958076448828607","0.957016434892541","0.935018050541516","0.957016434892541","0.933415536374846","0.945068664169788","0.5","0.466707768187423","0.48766954377312","0.945745992601726","0.98695233659527","0.924619047619048","0.675578335803816","0.92096544916319","0.928154576661828","0.900380952380952","1.82614849122695e-34","1.21959584359685e-266","0.921408927438121","0.953632887189293","0.994463154289628","0.573111174949727","0.994463154289628","0.921408927438121","0.956543223433168","0.900380952380952","0.829619047619048","0.834238095238095","0.937520907313707","0.981897717174152"
"174","9 vs ALL","briSelectionPlusPlusLogNeg","9732","29.1236109733582","1","0.3","25","0.05","0.01","50","0.945437731196054","0.890875462392108","0.940738909048208","0.949867668131939","0.5","0","1.17157087589692e-06","0.933826551582409","0.9570489108097","0.956027771933516","0.935328379192609","0.956027771933516","0.933826551582409","0.944796756419586","0.5","0.466913275791204","0.488388820386354","0.945437731196054","0.987089405014521","0.928095238095238","0.68689076506479","0.924517882633616","0.931553534791936","0.900380952380952","5.39428702117538e-45","8.73639993448342e-252","0.925216839433044","0.954110898661568","0.994542353610006","0.58533724340176","0.994542353610006","0.925216839433044","0.958627870020275","0.900380952380952","0.833047619047619","0.837619047619048","0.939663869047306","0.983018546379956"
"175","2 vs ALL","baseLine","49000","141.617689847946","1","0.3","25","0.05","0.01","50","0.991959183673469","0.955044218456429","0.991128365878005","0.992730897669222","0.899224489795918","0","2.7727815249727e-13","0.997185783668467","0.945321992709599","0.993892508143323","0.974123539232053","0.993892508143323","0.997185783668467","0.995536422340546","0.899224489795918","0.89669387755102","0.902204081632653","0.971253888189033","0.997556510222469","0.989095238095238","0.936826490784471","0.987597002952454","0.990455661533735","0.902285714285714","0","2.24080563850228e-10","0.996516782773908","0.920565302144249","0.991441323181938","0.966240409207161","0.991441323181938","0.996516782773908","0.993972573895191","0.902285714285714","0.899142857142857","0.906904761904762","0.958541042459079","0.994070850930483"
"176","2 vs ALL","briSelection","9876","28.8720533847809","1","0.3","25","0.05","0.01","50","0.990380720939652","0.980761441879303","0.988253531578525","0.992210654968189","0.5","0","0.0401738702885121","0.992507087889834","0.988254353989469","0.988304093567251","0.992475086434818","0.988304093567251","0.992507087889834","0.990401131656057","0.5","0.496253543944917","0.502126366950182","0.990380720939652","0.999240931823547","0.647619047619048","0.227133291158883","0.641114081065576","0.654083127421804","0.902285714285714","1","0","0.612149039476462","0.975146198830409","0.995622317596566","0.214010695187166","0.995622317596566","0.612149039476462","0.758154127720766","0.902285714285714","0.552333333333333","0.554761904761905","0.793647619153436","0.856720413846287"
"177","2 vs ALL","briSelectionPlusPlus","9876","29.6904366016388","1","0.3","25","0.05","0.01","50","0.963953017415958","0.927906034831916","0.96008656954098","0.967542638397174","0.5","0","0.0635967563688222","0.967598217901985","0.960307816929931","0.960595094491355","0.967360261117911","0.960595094491355","0.967598217901985","0.96408393866021","0.5","0.483799108950992","0.503645200486027","0.963953017415958","0.991416488720974","0.951714285714286","0.765936375848275","0.948727967723573","0.954574747242589","0.902285714285714","7.62445936654695e-155","7.74386210791338e-133","0.952607135317712","0.943469785575049","0.993614444566773","0.683133380381087","0.993614444566773","0.952607135317712","0.972678773508649","0.902285714285714","0.85952380952381","0.865047619047619","0.94803846044638","0.982093755311037"
"178","2 vs ALL","briSelectionPlusPlusNeg","9876","29.8884372711182","1","0.3","25","0.05","0.01","50","0.966889428918591","0.933778857837181","0.963169459748766","0.970330613523611","0.5","0","5.40358939369377e-21","0.984204131227218","0.949574726609964","0.951262477980035","0.983637507866583","0.951262477980035","0.984204131227218","0.96745297103613","0.5","0.492102065613609","0.517314702308627","0.966889428918591","0.993543716897139","0.964809523809524","0.818025782717789","0.962228369380819","0.967260947364499","0.902285714285714","3.79204579317091e-264","5.76716641244949e-60","0.968756597002322","0.928362573099415","0.992055342376912","0.762915498598318","0.992055342376912","0.968756597002322","0.980267549598142","0.902285714285714","0.874095238095238","0.881095238095238","0.948559585050869","0.984740426347928"
"179","2 vs ALL","briSelectionPlusPlusLog","9876","28.3934535980225","1","0.3","25","0.05","0.01","50","0.967395706763872","0.934791413527744","0.963701714858817","0.970810573509038","0.5","0","2.18711459803031e-07","0.976913730255164","0.95787768327258","0.958664546899841","0.976465730800991","0.958664546899841","0.976913730255164","0.967703109327984","0.5","0.488456865127582","0.509518023491292","0.967395706763872","0.993288629963348","0.968761904761905","0.8370109049359","0.966319418392608","0.971073461228872","0.902285714285714","1.4872180791172e-305","1.02185343267748e-54","0.97213426219126","0.937621832358674","0.99309898641363","0.784665579119087","0.993098986413629","0.97213426219126","0.982504800512055","0.902285714285714","0.877142857142857","0.883238095238095","0.954878047274967","0.986339948647802"
"180","2 vs ALL","briSelectionPlusPlusLogNeg","9876","30.2747514247894","1","0.3","25","0.05","0.01","50","0.969015795868773","0.938031591737545","0.965406467288706","0.972344902519537","0.5","0","0.000202559619908012","0.975698663426488","0.962332928311057","0.962829736211031","0.975369458128079","0.962829736211031","0.975698663426488","0.969221484610742","0.5","0.487849331713244","0.506682867557716","0.969015795868773","0.993200374805547","0.965","0.820645317103262","0.962425323270437","0.967444888484734","0.902285714285714","4.82361360949096e-266","5.11449578132598e-73","0.967648300612202","0.940545808966862","0.993390041718589","0.7589461266221","0.993390041718589","0.967648300612202","0.980350220558749","0.902285714285714","0.873095238095238","0.878904761904762","0.954097054789532","0.986322022290615"
"181","3 vs ALL","baseLine","49000","140.727325677872","1","0.3","25","0.05","0.01","50","0.988326530612245","0.934175623569715","0.987335795511473","0.989258762526938","0.898081632653061","0","9.17873626229159e-49","0.99750034086261","0.907488986784141","0.98958474232382","0.976303317535545","0.98958474232382","0.99750034086261","0.993526775609977","0.898081632653061","0.895836734693878","0.905265306122449","0.952494663823375","0.994190938502197","0.986952380952381","0.926808738105561","0.985324510393094","0.988443294641471","0.897761904761905","0","4.56873056656719e-17","0.996446188935448","0.903586399627387","0.989101247828147","0.966616841056303","0.989101247828147","0.996446188935448","0.992760133171273","0.897761904761905","0.894571428571429","0.904428571428571","0.950016294281417","0.993477025236137"
