"","dataSetName","functionName","seed","trainAndTestRatio","maxit","learnRate","momentum","networkSize","train.Accuracy","train.Kappa","train.AccuracyLower","train.AccuracyUpper","train.AccuracyNull","train.AccuracyPValue","train.McnemarPValue","train.Sensitivity","train.Specificity","train.Pos.Pred.Value","train.Neg.Pred.Value","train.Precision","train.Recall","train.F1","train.Prevalence","train.Detection.Rate","train.Detection.Prevalence","train.Balanced.Accuracy","train.AUC","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","test.Sensitivity","test.Specificity","test.Pos.Pred.Value","test.Neg.Pred.Value","test.Precision","test.Recall","test.F1","test.Prevalence","test.Detection.Rate","test.Detection.Prevalence","test.Balanced.Accuracy","test.AUC"
"66","11","briSelectionPlusPlusLogNeg","1","0.3","100","0.05","0.01","10","0.519157435990558","0.0383148719811151","0.509777044944478","0.528527694967984","0.5","3.010531086987e-05","2.45865885611253e-05","0.491193027056474","0.547121844924641","0.520292363916138","0.518142734307825","0.520292363916138","0.491193027056474","0.505324117317392","0.5","0.245596513528237","0.472035591065916","0.519157435990557","0.528341662916164","0.485595262485244","0.00109804206548962","0.483827281348062","0.487363515115264","0.992709014220999","1","0","0.485093084278699","0.553969669937556","0.993292192111618","0.0078397707403597","0.993292192111618","0.485093084278699","0.651845199970947","0.992709014220999","0.481556277499732","0.48480827829322","0.519531377108128","0.529421133605266"
"67","12","baseLine","1","0.3","100","0.05","0.01","10","0.997942170922234","0.99376837342882","0.997716159605817","0.998151078597755","0.792369126734289","0","9.82704865585615e-76","0.999915770559003","0.997425012691009","0.990268045823602","0.999977872189768","0.990268045823601","0.999915770559003","0.995068523770274","0.207630873265711","0.207613384633322","0.209653725078699","0.998670391625006","0.999679804641651","0.997959655589864","0.993814859027801","0.997606186206727","0.998272845643153","0.792673803338003","0","4.72796017990574e-34","1","0.997425997425997","0.990254677754678","1","0.990254677754678","1","0.995103479793693","0.207326196661997","0.207326196661997","0.209366541072133","0.998712998712999","0.999721029256523"
"68","12","briSelection","1","0.3","100","0.05","0.01","10","0.982308812003135","0.9646210559633","0.981315368942529","0.98326280595545","0.501497592654798","0","2.04680712743793e-276","1","0.964723284306885","0.965727610422711","1","0.965727610422711","1","0.982565036276863","0.498502407345202","0.498502407345202","0.516193595342067","0.982361642153443","0.993982692944778","0.942503094522355","0.841317705309424","0.940796010624086","0.944175150626433","0.792673803338003","0","0","1","0.927464607464607","0.782885613025836","1","0.782885613025836","1","0.878223041687073","0.207326196661997","0.207326196661997","0.264823102139641","0.963732303732304","0.972862245153283"
"69","12","briSelectionPlusPlus","1","0.3","100","0.05","0.01","10","0.99710812252576","0.99421624505152","0.996685797789493","0.997489107788795","0.5","0","2.04313900666198e-45","0.999971923519668","0.994244321531853","0.994277100025125","0.999971761782396","0.994277100025125","0.999971923519668","0.997116380637756","0.5","0.499985961759834","0.502863800993907","0.99710812252576","0.999473020300881","0.983146755172273","0.9502192000608","0.982190173466615","0.984064927878986","0.792673803338003","0","5.54743692335333e-271","1","0.978738738738739","0.924822522905163","1","0.924822522905164","1","0.960943164265675","0.207326196661997","0.207326196661997","0.224179441489723","0.989369369369369","0.996165360441702"
"70","12","briSelectionPlusPlusNeg","1","0.3","100","0.05","0.01","10","0.983813909088357","0.967627818176713","0.982860243212851","0.984727866554885","0.5","0","2.71871113164914e-252","1","0.967627818176713","0.968642915420179","1","0.968642915420179","1","0.984071725586086","0.5","0.5","0.516186090911643","0.983813909088357","0.991765135683345","0.966660772338371","0.904252408763716","0.965337732082783","0.967946814338288","0.792673803338003","0","0","1","0.957940797940798","0.861470638105465","1","0.861470638105465","1","0.925580689236375","0.207326196661997","0.207326196661997","0.240665424323626","0.978970398970399","0.98200434505775"
"71","12","briSelectionPlusPlusLog","1","0.3","100","0.05","0.01","10","0.993851250807199","0.987702501614398","0.993249582844457","0.994412141601883","0.5","0","5.90361907696765e-96","0.999971923519668","0.98773057809473","0.987878955981472","0.999971575566357","0.987878955981472","0.999971923519668","0.993888656341565","0.5","0.499985961759834","0.506120672712469","0.993851250807199","0.999458336058086","0.990111130758872","0.970434433984128","0.989369380520273","0.99081380680098","0.792673803338003","0","1.09427201521867e-159","1","0.987524667524667","0.954474293944517","1","0.954474293944518","1","0.976706930248951","0.207326196661997","0.207326196661997","0.217215065903124","0.993762333762334","0.999453679409066"
"72","12","briSelectionPlusPlusLogNeg","1","0.3","100","0.05","0.01","10","0.994286436252351","0.988572872504703","0.993705296501853","0.994826739037931","0.5","0","3.29939413777369e-89","0.999971923519668","0.988600948985035","0.98872910998834","0.999971600590708","0.98872910998834","0.999971923519668","0.994318737000796","0.5","0.499985961759834","0.505685487267316","0.994286436252351","0.999498824538898","0.990913666226859","0.972795632130399","0.990201226253766","0.991586947376419","0.792673803338003","0","7.39886753099098e-147","1","0.988537108537109","0.95801382778127","1","0.95801382778127","1","0.978556753980483","0.207326196661997","0.207326196661997","0.216412530435137","0.994268554268554","0.999561017331651"
"73","1","baseLine","1","0.3","100","0.05","0.01","25","0.998714285714286","0.99215152504233","0.99835530846811","0.999011884785759","0.909571428571429","0","4.66685480962114e-07","0.999753191680316","0.988264500112841","0.998834342075768","0.99749430523918","0.998834342075768","0.999753191680316","0.999293555657722","0.909571428571429","0.90934693877551","0.910408163265306","0.994008845896579","0.999916971009666","0.993095238095238","0.957409478006646","0.99188044661183","0.994170331917839","0.910380952380952","0","0.0308360130243655","0.996913903127942","0.954303931987248","0.995507965526247","0.968194070080863","0.995507965526247","0.996913903127942","0.996210438282414","0.910380952380952","0.907571428571429","0.911666666666667","0.975608917557595","0.998539274903144"
"74","1","briSelection","1","0.3","100","0.05","0.01","25","0.987925976077635","0.97585195215527","0.985428172556117","0.990094784436925","0.5","0","0.0818369519006445","0.990069961633943","0.985781990521327","0.985842696629213","0.990027198549411","0.985842696629214","0.990069961633943","0.987951807228916","0.5","0.495034980816971","0.502143985556308","0.987925976077635","0.999197606612406","0.607761904761905","0.185669899293423","0.601119957595746","0.614374007722535","0.910380952380952","1","0","0.571450988597134","0.976620616365569","0.995988695414349","0.183231980859336","0.99598869541435","0.571450988597134","0.726227274238043","0.910380952380952","0.520238095238095","0.522333333333333","0.774035802481351","0.812327647668115"
"75","1","briSelectionPlusPlus","1","0.3","100","0.05","0.01","25","0.996501918302866","0.993003836605732","0.99503839592168","0.997622023260655","0.5","0","0.150762775026645","0.997517490408486","0.995486346197247","0.995495495495495","0.997512437810945","0.995495495495496","0.997517490408486","0.996505467252846","0.5","0.498758745204243","0.50101557210562","0.996501918302866","0.999869306751773","0.978238095238095","0.877733690958571","0.976173418379084","0.980168859402962","0.910380952380952","0","5.76158071515783e-70","0.978135788262371","0.979277364505845","0.997918779017023","0.815126050420168","0.997918779017023","0.978135788262371","0.987928256333043","0.910380952380952","0.89047619047619","0.892333333333333","0.978706576384108","0.996661138236617"
"76","1","briSelectionPlusPlusNeg","1","0.3","100","0.05","0.01","25","0.995034980816971","0.990069961633943","0.993340363480807","0.996390160651131","0.5","0","0.174844433610415","0.99616339426766","0.993906567366283","0.993920288223373","0.996154716127573","0.993920288223373","0.99616339426766","0.995040577096483","0.5","0.49808169713383","0.501128413450688","0.995034980816971","0.999816285835404","0.978619047619048","0.879237589981379","0.976571268529508","0.980532789283082","0.910380952380952","0","1.17943579383422e-62","0.978972695888691","0.975026567481403","0.997495070084741","0.820295037997318","0.997495070084741","0.978972695888691","0.988147092209815","0.910380952380952","0.891238095238095","0.89347619047619","0.976999631685047","0.996709567817478"
"77","1","briSelectionPlusPlusLog","1","0.3","100","0.05","0.01","25","0.995373504852178","0.990747009704356","0.993728817386926","0.996677962623243","0.5","0","0.0609186907797166","0.996840442338073","0.993906567366283","0.993924392439244","0.996831145314622","0.993924392439244","0.996840442338073","0.995380281690141","0.5","0.498420221169036","0.501466937485895","0.995373504852178","0.999888202774802","0.980333333333333","0.888526372889038","0.978363659383978","0.982168401777605","0.910380952380952","0","4.09453020813127e-62","0.980332670781462","0.980340063761955","0.998029714042281","0.830706888788834","0.998029714042281","0.980332670781462","0.989102039739293","0.910380952380952","0.89247619047619","0.894238095238095","0.980336367271709","0.997299838944198"
"78","1","briSelectionPlusPlusLogNeg","1","0.3","100","0.05","0.01","25","0.99616339426766","0.992326788535319","0.994642816770581","0.997341619852042","0.5","0","0.229949056794214","0.99706612502821","0.995260663507109","0.99526920477585","0.997060818449017","0.99526920477585","0.99706612502821","0.996166854565953","0.5","0.498533062514105","0.500902730760551","0.99616339426766","0.99991723440048","0.977571428571429","0.874484225467801","0.975477557389343","0.979531604154811","0.910380952380952","0","2.1972388208291e-74","0.97729888063605","0.980340063761955","0.998023609849901","0.809565598946906","0.998023609849901","0.97729888063605","0.987552525172441","0.910380952380952","0.889714285714286","0.89147619047619","0.978819472199003","0.997188721891527"
"79","2","baseLine","1","0.3","100","0.05","0.01","25","0.99865306122449","0.992316996851765","0.998286677880314","0.998958129237359","0.902408163265306","0","1.62461759694349e-09","0.999819078203447","0.987871183605186","0.998689798500045","0.998309382924767","0.998689798500045","0.999819078203447","0.999254119295708","0.902408163265306","0.902244897959184","0.903428571428571","0.993845130904316","0.999986942569001","0.996190476190476","0.978845145939405","0.995260928072023","0.996978163705117","0.899","0","1.2986492541973e-05","0.998940621854971","0.971711456859972","0.99682858502035","0.990389235944258","0.99682858502035","0.998940621854971","0.997883485898725","0.899","0.898047619047619","0.900904761904762","0.985326039357471","0.999421737365673"
"80","2","briSelection","1","0.3","100","0.05","0.01","25","0.997804265997491","0.995608531994981","0.996645535444551","0.998640308186221","0.5","0","0.0808555983700521","0.996863237139272","0.998745294855709","0.998742928975487","0.996869129618034","0.998742928975487","0.996863237139272","0.997802197802198","0.5","0.498431618569636","0.499058971141782","0.997804265997491","0.99996457858752","0.841571428571429","0.484006528783037","0.836561835418675","0.846486273779622","0.899","1","0","0.824461041368717","0.993870815652994","0.999165489793298","0.388786425673183","0.999165489793298","0.824461041368717","0.90344487332037","0.899","0.741190476190476","0.741809523809524","0.909165928510855","0.984847271360811"
