"","dataSetName","functionName","nTrainningPoints","compTime","seed","trainAndTestRatio","maxit","learnRate","momentum","networkSize","train.Accuracy","train.Kappa","train.AccuracyLower","train.AccuracyUpper","train.AccuracyNull","train.AccuracyPValue","train.McnemarPValue","train.Sensitivity","train.Specificity","train.Pos.Pred.Value","train.Neg.Pred.Value","train.Precision","train.Recall","train.F1","train.Prevalence","train.Detection.Rate","train.Detection.Prevalence","train.Balanced.Accuracy","train.AUC","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","test.Sensitivity","test.Specificity","test.Pos.Pred.Value","test.Neg.Pred.Value","test.Precision","test.Recall","test.F1","test.Prevalence","test.Detection.Rate","test.Detection.Prevalence","test.Balanced.Accuracy","test.AUC"
"221","6 vs ALL","briSelectionPlusPlusNeg","9580","27.6101105213165","1","0.3","25","0.05","0.01","50","0.977661795407098","0.955323590814196","0.974501003700929","0.980527323362466","0.5","0","0.452084423707094","0.976409185803758","0.978914405010438","0.97886144830473","0.976468138275718","0.97886144830473","0.976409185803758","0.977633779264214","0.5","0.488204592901879","0.49874739039666","0.977661795407098","0.997174349832855","0.969142857142857","0.845416307243678","0.966714238407861","0.971440429349765","0.900666666666667","0","3.12657196690377e-100","0.968541820873427","0.974592521572387","0.99711517526671","0.773592085235921","0.99711517526671","0.968541820873427","0.982620822828944","0.900666666666667","0.872333333333333","0.874857142857143","0.971567171222907","0.995363405497619"
"222","6 vs ALL","briSelectionPlusPlusLog","9580","30.6063416004181","1","0.3","25","0.05","0.01","50","0.976722338204593","0.953444676409186","0.973501824931686","0.979648299855657","0.5","0","0.0445425860590891","0.979958246346555","0.97348643006263","0.97365691765194","0.979827694893885","0.973656917651939","0.979958246346555","0.976797419623348","0.5","0.489979123173278","0.503235908141962","0.976722338204593","0.996905784057775","0.974714285714286","0.870277084239277","0.972500295550108","0.976795495833523","0.900666666666667","0","1.55001281205422e-73","0.97488632758803","0.973154362416107","0.996972154636388","0.810379241516966","0.996972154636388","0.97488632758803","0.985805554813013","0.900666666666667","0.878047619047619","0.880714285714286","0.974020345002069","0.995763472876321"
"223","6 vs ALL","briSelectionPlusPlusLogNeg","9580","27.9193623065948","1","0.3","25","0.05","0.01","50","0.976617954070981","0.953235908141962","0.973390885606024","0.97955054951636","0.5","0","0.124354017322903","0.979123173277662","0.974112734864301","0.974241794765268","0.979018044481746","0.974241794765268","0.979123173277662","0.97667638483965","0.5","0.489561586638831","0.502505219206681","0.976617954070981","0.997006202030152","0.973666666666667","0.865271751506211","0.97141048387617","0.975790399959701","0.900666666666667","0","2.26281280229761e-75","0.97393465158084","0.971236816874401","0.996753422433851","0.804287415641127","0.996753422433851","0.97393465158084","0.985211926728172","0.900666666666667","0.877190476190476","0.880047619047619","0.97258573422762","0.995624959256973"
"224","6 vs ALL","baseLineRemove","9580","29.0706977844238","1","0.3","25","0.05","0.01","50","0.9919624217119","0.983924843423799","0.989964504934705","0.993651812753082","0.5","0","0.00010677384666609","0.995615866388309","0.988308977035491","0.98839378238342","0.995583596214511","0.98839378238342","0.995615866388309","0.991991679667187","0.5","0.497807933194155","0.503653444676409","0.9919624217119","0.999659563896601","0.725333333333333","0.308626285498029","0.719241763032426","0.731362470732377","0.900666666666667","1","0","0.696256741038384","0.988974113135187","0.998256519102486","0.26421618852459","0.998256519102486","0.696256741038384","0.820345106833614","0.900666666666667","0.627095238095238","0.628190476190476","0.842615427086786","0.979093111668286"
"225","7 vs ALL","baseLine","49000","145.407763957977","1","0.3","25","0.05","0.01","50","0.991448979591837","0.95302643639488","0.99059372579795","0.992245220303364","0.897877551020408","0","6.17655416353154e-05","0.996181471042822","0.949840127897682","0.994305678440981","0.965860597439545","0.994305678440981","0.996181471042822","0.995242690888447","0.897877551020408","0.894448979591837","0.899571428571429","0.973010799470252","0.99756019350353","0.988904761904762","0.942425578264643","0.987394497814231","0.990277293277288","0.891","0","0.00878042446899003","0.994869328202661","0.940148536478812","0.992694112627986","0.95729537366548","0.992694112627986","0.994869328202661","0.993780530123055","0.891","0.886428571428571","0.892952380952381","0.967508932340737","0.996095049393433"
"226","7 vs ALL","briSelection","10008","28.795830488205","1","0.3","25","0.05","0.01","50","0.976219024780176","0.952438049560352","0.973041691628194","0.979114895529785","0.5","0","0.330898546028725","0.974620303756994","0.977817745803357","0.977746591820369","0.974701195219123","0.977746591820369","0.974620303756994","0.976180944755805","0.5","0.487310151878497","0.498401278976819","0.976219024780176","0.00475750494728118","0.751238095238095","0.352062497689924","0.745332941221211","0.757073627215408","0.891","1","0","0.724279835390947","0.971603320227173","0.995226555041492","0.301232561289449","0.995226555041492","0.724279835390947","0.838406335065578","0.891","0.645333333333333","0.648428571428571","0.84794157780906","0.0946458396096763"
"227","7 vs ALL","briSelectionPlusPlus","10008","29.3468000888824","1","0.3","25","0.05","0.01","50","0.974020783373301","0.948041566746603","0.970712933538485","0.97704872169065","0.5","0","1.38093653541995e-11","0.985011990407674","0.963029576338929","0.963824794681267","0.984675112382509","0.963824794681267","0.985011990407674","0.974303221980629","0.5","0.492505995203837","0.510991207034373","0.974020783373301","0.996604355204885","0.967333333333333","0.846853874038874","0.964839658911393","0.969696513439061","0.891","0","9.01574149570344e-85","0.967986745764524","0.961992136304063","0.99521951755591","0.786147804355588","0.99521951755591","0.967986745764524","0.98141425088052","0.891","0.862476190476191","0.866619047619048","0.964989441034293","0.992062639846728"
"228","7 vs ALL","briSelectionPlusPlusNeg","10008","28.6898953914642","1","0.3","25","0.05","0.01","50","0.97152278177458","0.943045563549161","0.968073698963034","0.974693676541464","0.5","0","0.722282962716192","0.970823341326938","0.972222222222222","0.972183309985992","0.970864098982239","0.972183309985992","0.970823341326938","0.971502849715029","0.5","0.485411670663469","0.499300559552358","0.97152278177458","0.00536321542286554","0.966238095238095","0.84246180865398","0.963706011570333","0.968640016791417","0.891","0","8.8444399646273e-91","0.9666506333173","0.962865880297073","0.995322474136033","0.779349363507779","0.995322474136033","0.9666506333173","0.980777051758263","0.891","0.861285714285714","0.865333333333333","0.964758256807186","0.00776030920198679"
"229","7 vs ALL","briSelectionPlusPlusLog","10008","35.5034601688385","1","0.3","25","0.05","0.01","50","0.970523581135092","0.941047162270184","0.967019907392163","0.973749746511656","0.5","0","0.200232473866147","0.972821742605915","0.968225419664269","0.968370797692461","0.972696245733788","0.968370797692461","0.972821742605915","0.970591167381119","0.5","0.486410871302958","0.502298161470823","0.970523581135092","0.994777639119719","0.968619047619048","0.852236586490253","0.966171384961832","0.970935824055909","0.891","0","6.23081803112821e-80","0.969376302709636","0.962429008300568","0.995280948200176","0.793587896253602","0.995280948200176","0.969376302709636","0.982157844862596","0.891","0.863714285714286","0.867809523809524","0.965902655505102","0.992849224245758"
"230","7 vs ALL","briSelectionPlusPlusLogNeg","10008","28.91326379776","1","0.3","25","0.05","0.01","50","0.972222222222222","0.944444444444444","0.968811979599308","0.975353797900082","0.5","0","0.589345913166928","0.971223021582734","0.973221422861711","0.973167801361634","0.971280414838452","0.973167801361634","0.971223021582734","0.972194438887778","0.5","0.485611510791367","0.499000799360512","0.972222222222222","0.00513174592220708","0.961380952380952","0.82329784183697","0.958686407124412","0.96394679343362","0.891","1.5413616605487e-303","5.23285465454962e-116","0.960878627545294","0.965487112276103","0.995625207664193","0.75118966689327","0.995625207664193","0.960878627545294","0.977943376213658","0.891","0.856142857142857","0.859904761904762","0.963182869910699","0.00756512821461125"
"231","7 vs ALL","baseLineRemove","10008","28.7446486949921","1","0.3","25","0.05","0.01","50","0.995903277378097","0.991806554756195","0.99444639489383","0.997058565300252","0.5","0","0.0609186907797166","0.997202238209432","0.994604316546763","0.994618297787522","0.997194950911641","0.994618297787522","0.997202238209432","0.99590859195689","0.5","0.498601119104716","0.501298960831335","0.995903277378098","0.999789656683925","0.664857142857143","0.263750079242585","0.658426485177161","0.671242136609957","0.891","1","0","0.624659291325958","0.993446920052425","0.998718277364778","0.24459503065505","0.998718277364778","0.624659291325958","0.768593410929177","0.891","0.556571428571429","0.557285714285714","0.809053105689191","0.978308386613809"
"232","8 vs ALL","baseLine","49000","144.427373170853","1","0.3","25","0.05","0.01","50","0.989367346938775","0.93949471036967","0.988419425571072","0.990256602029245","0.900877551020408","0","2.47696322762961e-14","0.996080918831978","0.928350833848054","0.992147660092965","0.963049978641606","0.992147660092965","0.996080918831978","0.994110398932863","0.900877551020408","0.89734693877551","0.904448979591837","0.962215876340016","0.996798750776058","0.985571428571429","0.913661635676038","0.983865819765006","0.987140599829407","0.906285714285714","0","5.78545137517267e-05","0.993905002101723","0.904979674796748","0.990210961629064","0.938850817079599","0.990210961629064","0.993905002101723","0.99205454307067","0.906285714285714","0.900761904761905","0.909666666666667","0.949442338449236","0.995527803835731"
"233","8 vs ALL","briSelection","9714","24.033008813858","1","0.3","25","0.05","0.01","50","0.978999382334775","0.957998764669549","0.975948688530575","0.981757915715449","0.5","0","0.528612125255688","0.977969940292362","0.980028824377188","0.979987621208995","0.978015204438052","0.979987621208995","0.977969940292362","0.978977741137675","0.5","0.488984970146181","0.498970557957587","0.978999382334774","0.00213768716313962","0.420619047619048","0.0891473514870312","0.413929863879869","0.427330214435902","0.906285714285714","1","0","0.363808322824716","0.970020325203252","0.991550909351282","0.136191767139902","0.991550909351282","0.363808322824716","0.532308283682491","0.906285714285714","0.329714285714286","0.332523809523809","0.666914324013984","0.267422184438191"
"234","8 vs ALL","briSelectionPlusPlus","9714","28.2667453289032","1","0.3","25","0.05","0.01","50","0.935659872349187","0.871319744698374","0.93059719895263","0.94045936006511","0.5","0","3.48409178068931e-06","0.923615400452955","0.947704344245419","0.946413502109705","0.925412143144351","0.946413502109705","0.923615400452955","0.934875481921434","0.5","0.461807700226477","0.487955528103768","0.935659872349187","0.0167499991204067","0.897666666666667","0.578665689724518","0.893488401787566","0.901734480695255","0.906285714285714","0.99998901249351","0","0.893968053804119","0.933434959349594","0.99235928842228","0.476523994811933","0.99235928842228","0.893968053804119","0.940597617270642","0.906285714285714","0.810190476190476","0.816428571428571","0.913701506576856","0.026529639212691"
"235","8 vs ALL","briSelectionPlusPlusNeg","9714","27.9554340839386","1","0.3","25","0.05","0.01","50","0.939777640518839","0.879555281037678","0.934861935859276","0.944427558329586","0.5","0","9.41366938097729e-10","0.955116326950793","0.924438954086885","0.926687974430683","0.953695836873407","0.926687974430683","0.955116326950793","0.940687417621413","0.5","0.477558163475396","0.515338686431954","0.939777640518839","0.983983221345215","0.935380952380952","0.689989726157048","0.931971282395293","0.938669482705522","0.906285714285714","1.09484634906642e-52","5.33217586628729e-161","0.938156788566625","0.908536585365854","0.990019406709177","0.603035413153457","0.990019406709177","0.938156788566625","0.963390616990854","0.906285714285714","0.850238095238095","0.858809523809524","0.923346686966239","0.976560123813722"
"236","8 vs ALL","briSelectionPlusPlusLog","9714","29.2065238952637","1","0.3","25","0.05","0.01","50","0.939674696314597","0.879349392629195","0.934755243686381","0.944328427293508","0.5","0","7.50143894208488e-10","0.924233065678402","0.955116326950793","0.953685999575101","0.926502895945676","0.953685999575101","0.924233065678402","0.938728565453785","0.5","0.462116532839201","0.484558369363805","0.939674696314597","0.0144251175549902","0.921428571428571","0.651815623259078","0.917706953706421","0.925033026080775","0.906285714285714","6.30449333350821e-15","1.19580811093402e-275","0.918768390079865","0.947154471544715","0.994087549744173","0.546627565982405","0.994087549744173","0.918768390079865","0.954945114958222","0.906285714285714","0.832666666666667","0.837619047619048","0.93296143081229","0.0190247485407546"
"237","8 vs ALL","briSelectionPlusPlusLogNeg","9714","28.5618681907654","1","0.3","25","0.05","0.01","50","0.937306979617048","0.874613959234095","0.932302380438461","0.942047354272381","0.5","0","1.4024754001752e-08","0.951822112415071","0.922791846819024","0.924969987995198","0.950381679389313","0.924969987995198","0.951822112415071","0.93820395738204","0.5","0.475911056207536","0.514515132798024","0.937306979617048","0.983551054920574","0.93747619047619","0.697910676482877","0.934116900448332","0.940713740273847","0.906285714285714","9.44080623222861e-61","4.9770289963158e-154","0.940311055065153","0.910060975609756","0.990206385215515","0.611889306457123","0.990206385215515","0.940311055065153","0.964613933432152","0.906285714285714","0.852190476190476","0.860619047619048","0.925186015337455","0.976068426795948"
"238","8 vs ALL","baseLineRemove","9714","28.3952579498291","1","0.3","25","0.05","0.01","50","0.985278978793494","0.970557957586988","0.982681629525985","0.987579049561565","0.5","0","0.0658075310839837","0.987646695491044","0.982911262095944","0.982991803278688","0.987587918907737","0.982991803278689","0.987646695491044","0.985313751668892","0.5","0.493823347745522","0.50236771669755","0.985278978793494","0.998530846106405","0.46","0.108372803955239","0.453241275877299","0.466769800884202","0.906285714285714","1","0","0.406210592686003","0.980182926829268","0.994980694980695","0.145804988662132","0.994980694980695","0.406210592686003","0.576897246474144","0.906285714285714","0.368142857142857","0.37","0.693196759757635","0.856137552991624"
"239","Poker Data","baseLine","717507","421.595992326736","1","0.3","25","0.05","0.01","50","0.992324813555826","0","0.992120183607715","0.992525453438719","0.992324813555826","0.503583887878946","0","1","0","0.992324813555826","NaN","0.992324813555826","1","0.996147622921749","0.992324813555826","0.992324813555826","1","0.5","0.527441830035522","0.992709014220999","0","0.992402001544241","0.993006685539599","0.992709014220999","0.505616673234192","0","1","0","0.992709014220999","NaN","0.992709014220999","1","0.996341168867623","0.992709014220999","0.992709014220999","1","0.5","0.534961530747934"
"240","Poker Data","briSelection","11014","6.70767188072205","1","0.3","25","0.05","0.01","50","0.5","0","0.490617819934384","0.509382180065616","0.5","0.503801260842978","0","1","0","0.5","NaN","0.5","1","0.666666666666667","0.5","0.5","1","0.5","0.520990123371384","0.992709014220999","0","0.992402001544241","0.993006685539599","0.992709014220999","0.505616673234192","0","1","0","0.992709014220999","NaN","0.992709014220999","1","0.996341168867623","0.992709014220999","0.992709014220999","1","0.5","0.533574850869562"
"241","Poker Data","briSelectionPlusPlus","11014","6.48086333274841","1","0.3","25","0.05","0.01","50","0.5","0","0.490617819934384","0.509382180065616","0.5","0.503801260842978","0","0","1","NaN","0.5",NA,"0",NA,"0.5","0","0","0.5","0.465763170692935","0.00729098577900053","0","0.0069933144604006","0.00759799845575915","0.992709014220999","1","0","0","1","NaN","0.00729098577900056",NA,"0",NA,"0.992709014220999","0","0","0.5","0.467615039189888"
"242","Poker Data","briSelectionPlusPlusNeg","11014","7.16307687759399","1","0.3","25","0.05","0.01","50","0.5","0","0.490617819934384","0.509382180065616","0.5","0.503801260842978","0","1","0","0.5","NaN","0.5","1","0.666666666666667","0.5","0.5","1","0.5","0.5238820961446","0.992709014220999","0","0.992402001544241","0.993006685539599","0.992709014220999","0.505616673234192","0","1","0","0.992709014220999","NaN","0.992709014220999","1","0.996341168867623","0.992709014220999","0.992709014220999","1","0.5","0.534359181370134"
"243","Poker Data","briSelectionPlusPlusLog","11014","7.30404376983643","1","0.3","25","0.05","0.01","50","0.554022153622662","0.108044307245324","0.544680337746643","0.563335397086661","0.5","4.13704274227734e-30","0","0.952968948610859","0.155075358634465","0.53004746995253","0.767295597484277","0.53004746995253","0.952968948610859","0.681204569055036","0.5","0.476484474305429","0.898946794988197","0.554022153622662","0.525611360999878","0.946442798932043","0.0286799557822965","0.945641200774559","0.94723597026849","0.992709014220999","1","0","0.952240869288904","0.15700267618198","0.993540051679586","0.0235751121827072","0.993540051679587","0.952240869288904","0.972452173098507","0.992709014220999","0.945298094652735","0.951444376152428","0.554621772735442","0.53421932722546"
"244","Poker Data","briSelectionPlusPlusLogNeg","11014","6.92867708206177","1","0.3","25","0.05","0.01","50","0.461957508625386","-0.0760849827492283","0.452612449771625","0.471322687837269","0.5","0.999999999999999","0","0.110223352097331","0.813691665153441","0.371708511941212","0.47766762605266","0.371708511941213","0.110223352097331","0.170028011204482","0.5","0.0551116760486653","0.148265843471945","0.461957508625386","0.470742867200828","0.115933828287854","-0.00136347173108746","0.114804282587534","0.117070617613199","0.992709014220999","1","0","0.110865783706402","0.805976806422837","0.987309644670051","0.00661359685241104","0.987309644670051","0.110865783706402","0.199346761344058","0.992709014220999","0.110057462854021","0.111472083199188","0.458421295064619","0.466751600882883"
"245","Poker Data","baseLineRemove","11014","6.25043320655823","1","0.3","25","0.05","0.01","50","0.541674232794625","0.08334846558925","0.532313515998654","0.551012908352411","0.5","1.13815261862411e-18","6.67453262407896e-27","0.472307971672417","0.611040493916833","0.548387096774194","0.536597033965875","0.548387096774194","0.472307971672417","0.507512195121951","0.5","0.236153985836208","0.430633738877792","0.541674232794625","0.430706165970847","0.386012494187049","-3.48838484880476e-05","0.384291254143168","0.387735882676575","0.992709014220999","1","0","0.384336682379996","0.614183764495986","0.992681152062815","0.00727359163299266","0.992681152062815","0.384336682379996","0.554130485607476","0.992709014220999","0.381534489094415","0.384347469780783","0.499260223437991","0.46535621039355"
"246","Skin Data","baseLine","171540","106.315725326538","1","0.3","25","0.05","0.01","50","0.979433368310598","0.939572261946651","0.978750656981155","0.980099808349041","0.792369126734289","0","0","0.997051969565095","0.974816624118067","0.912084242969051","0.999208174654048","0.912084242969051","0.997051969565095","0.952677325893336","0.207630873265711","0.207018771132097","0.226973300687886","0.985934296841581","0.00402796566743876","0.979188487016608","0.938839471381422","0.978130667444326","0.980208247954597","0.792673803338003","0","7.40596270632091e-303","0.997572497047632","0.974380094380094","0.910588094382561","0.999348809377145","0.910588094382561","0.997572497047632","0.952097683155917","0.207326196661997","0.206822911707496","0.227131139736387","0.985976295713863","0.00406980677417628"
"247","Skin Data","briSelection","71448","43.007969379425","1","0.3","25","0.05","0.01","50","0.982406785354384","0.964816957113809","0.981415969569117","0.983358143000961","0.501497592654798","0","5.01430232346664e-274","0.999971923519668","0.964946554659373","0.965936211759601","0.999971078204535","0.965936211759601","0.999971923519668","0.982659437983694","0.498502407345202","0.498488411152167","0.516067629604748","0.98245923908952","0.0102264859561451","0.943904131017316","0.844833149408669","0.942216382653427","0.945556738507292","0.792673803338003","0","0","1","0.929232089232089","0.787049468140039","1","0.787049468140039","1","0.880836800739713","0.207326196661997","0.207326196661997","0.263422065644681","0.964616044616045","0.0534795143429181"
"248","Skin Data","briSelectionPlusPlus","71234","43.7578046321869","1","0.3","25","0.05","0.01","50","0.982494314512733","0.964988629025465","0.981504328054237","0.983444715632179","0.5","0","1.01278670678081e-272","1","0.964988629025465","0.966172960069445","1","0.966172960069444","1","0.982795491232185","0.5","0.5","0.517505685487267","0.982494314512733","0.994167245022954","0.962185616932138","0.89221102341494","0.960781618464689","0.963552986760356","0.792673803338003","0","0","1","0.952295152295152","0.845744090555987","1","0.845744090555987","1","0.916426166426166","0.207326196661997","0.207326196661997","0.245140579729858","0.976147576147576","0.988282185685414"
"249","Skin Data","briSelectionPlusPlusNeg","71234","41.2927844524384","1","0.3","25","0.05","0.01","50","0.981202796417441","0.962405592834882","0.98017863660619","0.982187489728978","0.5","0","1.02926378152909e-292","1","0.962405592834882","0.96376772377963","1","0.96376772377963","1","0.981549612114698","0.5","0.5","0.518797203582559","0.981202796417441","0.0184647167896215","0.943196811621802","0.843056370902593","0.941499265882051","0.944859273588434","0.792673803338003","0","0","1","0.928339768339768","0.784941806571223","1","0.784941806571223","1","0.879515291402193","0.207326196661997","0.207326196661997","0.264129385040195","0.964169884169884","0.0531777482020232"
"250","Skin Data","briSelectionPlusPlusLog","71234","43.8798518180847","1","0.3","25","0.05","0.01","50","0.96927029227616","0.93854058455232","0.967976625581731","0.970525546493515","0.5","0","0","1","0.93854058455232","0.94209913770301","1","0.94209913770301","1","0.970186453835991","0.5","0.5","0.53072970772384","0.96927029227616","0.980986138408248","0.953017669382592","0.868095738235829","0.951463313045578","0.954536146540855","0.792673803338003","0","0","1","0.940729300729301","0.81525459991442","1","0.81525459991442","1","0.898226177146561","0.207326196661997","0.207326196661997","0.254308527279405","0.97036465036465","0.981393105291544"
"251","Skin Data","briSelectionPlusPlusLogNeg","71234","42.3809714317322","1","0.3","25","0.05","0.01","50","0.972007749108572","0.944015498217144","0.970770017651494","0.97320683104759","0.5","0","0","1","0.944015498217143","0.946983595224801","1","0.946983595224801","1","0.972769978696673","0.5","0.5","0.527992250891428","0.972007749108572","0.0169569738498033","0.957084755906797","0.878703484047241","0.955594816249263","0.958538484954844","0.792673803338003","0","0","1","0.945860145860146","0.828504647496875","1","0.828504647496874","1","0.906210053806593","0.207326196661997","0.207326196661997","0.250241440755199","0.972930072930073","0.0175857245139492"
"252","Skin Data","baseLineRemove","71234","45.425550699234","1","0.3","25","0.05","0.01","50","0.987983266417722","0.975966532835444","0.987155906559674","0.988770513225356","0.5","0","1.31602765633934e-147","0.998624252463711","0.977342280371733","0.977814432989691","0.998594337186953","0.977814432989691","0.998624252463711","0.988109789976664","0.5","0.499312126231856","0.510640986045989","0.987983266417722","0.995353204160308","0.554851258892501","0.243979299768864","0.55124986609917","0.55844832202825","0.792673803338003","1","0","0.998162970738748","0.438901758901759","0.317540490899983","0.998906463581332","0.317540490899983","0.998162970738748","0.48180637805998","0.207326196661997","0.206945332372104","0.651713209189711","0.718532364820254","0.968592016764173"
"253","5 vs ALL","baseLine","49000","152.117835760117","1","0.3","25","0.05","0.01","100","0.990183673469388","0.939057592547933","0.989270870512563","0.991037677935441","0.909571428571429","0","1.38348708915882e-20","0.996903677443963","0.92259083728278","0.992339304060392","0.967345007098911","0.992339304060392","0.996903677443963","0.994616254211298","0.909571428571429","0.906755102040816","0.913755102040816","0.959747257363372","0.996148621011619","0.988095238095238","0.925325894863184","0.986535004505131","0.989518067606545","0.910380952380952","0","1.87446845040654e-09","0.995972382048331","0.90807651434644","0.990996148641615","0.956886898096304","0.990996148641615","0.995972382048331","0.993478034018575","0.910380952380952","0.906714285714286","0.914952380952381","0.952024448197386","0.993626667158791"
"254","5 vs ALL","briSelection","8862","28.1612455844879","1","0.3","25","0.05","0.01","100","0.981268336718574","0.962536673437147","0.978225745276394","0.983988377846043","0.5","0","0.312976704363233","0.982848115549537","0.97968855788761","0.979752530933633","0.982793751414987","0.979752530933633","0.982848115549537","0.981297881928797","0.5","0.491424057774769","0.501579778830964","0.981268336718574","0.998277813405185","0.621619047619048","0.194504079700275","0.615019348311854","0.628185063967482","0.910380952380952","1","0","0.587038393137358","0.972901168969182","0.995476317189995","0.188258276783878","0.995476317189995","0.587038393137358","0.738549618320611","0.910380952380952","0.534428571428571","0.536857142857143","0.77996978105327","0.819801534049011"
"255","5 vs ALL","briSelectionPlusPlus","8862","26.981183052063","1","0.3","25","0.05","0.01","100","0.950801173549989","0.901602347099977","0.946091291397115","0.95521178173236","0.5","0","0.000328340631679113","0.95937711577522","0.942225231324757","0.943199467495008","0.958668197474168","0.943199467495008","0.95937711577522","0.951219512195122","0.5","0.47968855788761","0.508575942225231","0.950801173549989","0.986846305198479","0.936333333333333","0.689245152934948","0.932946436834054","0.939598817316715","0.910380952380952","1.13806616721714e-43","7.53097429860813e-187","0.937127314572654","0.92826780021254","0.992521189961775","0.592404204815192","0.992521189961775","0.937127314572654","0.964029164088353","0.910380952380952","0.853142857142857","0.859571428571429","0.932697557392597","0.97590018987175"
"256","5 vs ALL","briSelectionPlusPlusNeg","8862","26.601546049118","1","0.3","25","0.05","0.01","100","0.954412096592191","0.908824193184383","0.949861001913304","0.958661340849377","0.5","0","0.000411833937268242","0.946287519747235","0.962536673437147","0.961917871071347","0.947146346879858","0.961917871071347","0.946287519747235","0.954038680318544","0.5","0.473143759873618","0.491875423155044","0.954412096592191","0.0101925963140735","0.932714285714286","0.683301352173977","0.92924193378758","0.936066260878738","0.910380952380952","2.16762370327888e-32","2.49348710333256e-246","0.930065906475573","0.9596174282678","0.995743965951728","0.574610244988864","0.995743965951728","0.930065906475573","0.961784989858012","0.910380952380952","0.846714285714286","0.850333333333333","0.944841667371686","0.0162805937374896"
"257","5 vs ALL","briSelectionPlusPlusLog","8862","27.4600250720978","1","0.3","25","0.05","0.01","100","0.941209659219138","0.882419318438276","0.936108857039177","0.946017935473061","0.5","0","0.000327539230164865","0.931843827578425","0.950575490859851","0.949632014719411","0.933097031457687","0.949632014719411","0.931843827578425","0.940653833010594","0.5","0.465921913789212","0.490634168359287","0.941209659219138","0.0167129466432845","0.927142857142857","0.659893354072676","0.923544384150309","0.930622542629291","0.910380952380952","1.08432074636974e-18","4.72331312127899e-244","0.925829061617324","0.940488841657811","0.993712104199416","0.555207026348808","0.993712104199416","0.925829061617324","0.958570268074736","0.910380952380952","0.842857142857143","0.848190476190476","0.933158951637567","0.0229809686894491"
"258","5 vs ALL","briSelectionPlusPlusLogNeg","8862","27.6375739574432","1","0.3","25","0.05","0.01","100","0.955879034078086","0.911758068156172","0.951394531565684","0.960060632348844","0.5","0","0.000271373896705001","0.947641615888061","0.964116452268111","0.963515374024782","0.948490230905861","0.963515374024782","0.947641615888061","0.955512572533849","0.5","0.473820807944031","0.491762581809975","0.955879034078086","0.0100876750002203","0.934761904761905","0.689915763143498","0.931337542852535","0.938065304252621","0.910380952380952","1.55899504718083e-38","2.98700612479805e-233","0.932576629354535","0.956960680127524","0.995477386934673","0.582847896440129","0.995477386934673","0.932576629354535","0.963000972237226","0.910380952380952","0.849","0.852857142857143","0.944768654741029","0.0157574708847196"
"259","5 vs ALL","baseLineRemove","8862","26.0783166885376","1","0.3","25","0.05","0.01","100","0.987813134732566","0.975626269465132","0.985304940180101","0.989992456781304","0.5","0","0.00937476845943488","0.990972692394493","0.984653577070639","0.984749943933617","0.990915285032932","0.984749943933617","0.990972692394493","0.98785151856018","0.5","0.495486346197247","0.503159557661927","0.987813134732566","0.998909735124106","0.426666666666667","0.0905012939313343","0.419964007317764","0.43338963413764","0.910380952380952","1","0","0.372476200439377","0.977151965993624","0.993997766610832","0.132914137033825","0.993997766610832","0.372476200439377","0.541891789057149","0.910380952380952","0.339095238095238","0.341142857142857","0.6748140832165","0.838217420663592"
"260","0 vs ALL","baseLine","49000","144.500683784485","1","0.3","25","0.05","0.01","100","0.994510204081633","0.968547445585362","0.993815587575102","0.995145205075177","0.902408163265306","0","4.82136076964018e-09","0.998055090687051","0.961731493099122","0.99587047275189","0.981643543223053","0.99587047275189","0.998055090687051","0.996961584945727","0.902408163265306","0.90065306122449","0.904387755102041","0.979893291893086","0.999018536141768","0.993619047619048","0.964490687815377","0.992447088892508","0.994651011036934","0.899","0","2.3064037457263e-05","0.997775305895439","0.956624233851957","0.995139732685298","0.979719942056977","0.995139732685298","0.997775305895439","0.996455776555226","0.899","0.897","0.901380952380952","0.977199769873698","0.997920127532946"
"261","0 vs ALL","briSelection","9564","29.0397317409515","1","0.3","25","0.05","0.01","100","0.994667503136763","0.989335006273526","0.992994640737039","0.996027104855308","0.5","0","0.0499499764547463","0.993099121706399","0.996235884567127","0.996224040276904","0.993120700437774","0.996224040276904","0.993099121706399","0.994659126610116","0.5","0.4965495608532","0.498431618569636","0.994667503136763","0.000188127057393708","0.872476190476191","0.548021912329753","0.86788938397888","0.876959614559059","0.899","1","0","0.858996768896658","0.992456388495992","0.999014353477484","0.441577512062094","0.999014353477484","0.858996768896658","0.923729778992937","0.899","0.772238095238095","0.773","0.925726578696325","0.0112168716133832"
"262","0 vs ALL","briSelectionPlusPlus","9564","28.924519777298","1","0.3","25","0.05","0.01","100","0.98306148055207","0.96612296110414","0.980270882482142","0.985552000632082","0.5","0","1.45123600550411e-09","0.974905897114178","0.991217063989962","0.991071428571429","0.975308641975309","0.991071428571429","0.974905897114178","0.98292220113852","0.5","0.487452948557089","0.491844416562108","0.98306148055207","0.00128982044579903","0.972619047619048","0.86414674230976","0.970321574501009","0.974784399439734","0.899","0","7.38979078814187e-106","0.970867101011706","0.988213107024988","0.998637899095565","0.792139077853364","0.998637899095565","0.970867101011706","0.984556710445035","0.899","0.872809523809524","0.874","0.979540104018347","0.00303988084218515"
